      Step     Time          Energy          fmax
BFGS:    0 15:54:37     -373.115761        0.218338
BFGS:    1 15:54:38     -373.123307        0.182955
BFGS:    2 15:54:38     -373.140957        0.174692
BFGS:    3 15:54:39     -373.143207        0.172744
BFGS:    4 15:54:40     -373.163342        0.150231
BFGS:    5 15:54:41     -373.172954        0.136563
BFGS:    6 15:54:42     -373.183119        0.146071
BFGS:    7 15:54:42     -373.193733        0.189156
BFGS:    8 15:54:43     -373.211498        0.202648
BFGS:    9 15:54:44     -373.230773        0.201255
BFGS:   10 15:54:45     -373.244287        0.185097
BFGS:   11 15:54:46     -373.249967        0.124169
BFGS:   12 15:54:46     -373.252560        0.065594
BFGS:   13 15:54:47     -373.254153        0.046834
BFGS:   14 15:54:48     -373.254890        0.027614
BFGS:   15 15:54:49     -373.255159        0.020305
BFGS:   16 15:54:49     -373.255309        0.015300
BFGS:   17 15:54:50     -373.255426        0.011392
BFGS:   18 15:54:51     -373.255481        0.007164
