      Step     Time          Energy          fmax
BFGS:    0 16:11:28     -373.076577        0.176959
BFGS:    1 16:11:29     -373.087633        0.174878
BFGS:    2 16:11:30     -373.107630        0.166575
BFGS:    3 16:11:31     -373.109272        0.165050
BFGS:    4 16:11:31     -373.130844        0.138131
BFGS:    5 16:11:32     -373.141128        0.121356
BFGS:    6 16:11:33     -373.153671        0.112172
BFGS:    7 16:11:33     -373.167744        0.144075
BFGS:    8 16:11:34     -373.188454        0.149699
BFGS:    9 16:11:35     -373.204890        0.106276
BFGS:   10 16:11:36     -373.211759        0.046842
BFGS:   11 16:11:36     -373.213219        0.026995
BFGS:   12 16:11:37     -373.213674        0.024987
BFGS:   13 16:11:38     -373.213997        0.016482
BFGS:   14 16:11:38     -373.214149        0.012965
BFGS:   15 16:11:39     -373.214222        0.012000
BFGS:   16 16:11:40     -373.214297        0.010282
BFGS:   17 16:11:41     -373.214396        0.009980
