      Step     Time          Energy          fmax
BFGS:    0 16:10:08     -373.149432        0.182029
BFGS:    1 16:10:09     -373.157834        0.180301
BFGS:    2 16:10:10     -373.175860        0.172308
BFGS:    3 16:10:10     -373.178024        0.170479
BFGS:    4 16:10:11     -373.197805        0.148571
BFGS:    5 16:10:12     -373.207159        0.135164
BFGS:    6 16:10:13     -373.217066        0.141935
BFGS:    7 16:10:13     -373.227427        0.158301
BFGS:    8 16:10:14     -373.244670        0.141024
BFGS:    9 16:10:15     -373.263241        0.155575
BFGS:   10 16:10:16     -373.276683        0.132968
BFGS:   11 16:10:16     -373.282973        0.084429
BFGS:   12 16:10:17     -373.286036        0.055017
BFGS:   13 16:10:18     -373.287737        0.032052
BFGS:   14 16:10:19     -373.288419        0.022342
BFGS:   15 16:10:19     -373.288638        0.015828
BFGS:   16 16:10:20     -373.288763        0.012324
BFGS:   17 16:10:21     -373.288863        0.008628
