LAMMPS data file generated by SOD - configuration 4
 
334 atoms
6 atom types
 
      0.000000       25.290000  xlo xhi
      0.000000       25.290000  ylo yhi
      0.000000       25.290000  zlo zhi
 
Atoms  # full
 
1  1  4    0.0000        0.230181        0.553397       24.775828
2  1  5    0.0000       25.086744       24.801336        0.454027
3  1  6    0.0000        1.181148        0.983494       25.097735
4  1  6    0.0000       24.768285        1.343528       24.722907
5  1  6    0.0000        0.353786        0.108933       23.786066
6  1  6    0.0000        0.532886       24.714958        1.255801
7  1  6    0.0000       24.120022       25.074991        0.880973
8  1  6    0.0000       24.995524       23.840396       25.234132
9  0  1    0.0000        0.000000        0.000000        6.322500
10  0  1    0.0000        0.000000        0.000000       12.645000
11  0  1    0.0000        0.000000        0.000000       18.967500
12  0  1    0.0000        0.000000        6.322500        0.000000
13  0  1    0.0000        0.000000        6.322500        6.322500
14  2  4    0.0000       24.645374        6.491125       12.221176
15  2  5    0.0000        0.569222        6.173600       13.019248
16  2  6    0.0000       24.850226        6.334655       11.159810
17  2  6    0.0000       24.360039        7.532830       12.382086
18  2  6    0.0000       23.822204        5.842272       12.527506
19  2  6    0.0000        1.375693        5.859756       12.353429
20  2  6    0.0000        0.885506        7.057930       13.575705
21  2  6    0.0000        0.347671        5.367372       13.721125
22  0  1    0.0000        0.000000        6.322500       18.967500
23  0  1    0.0000        0.000000       12.645000        0.000000
24  0  1    0.0000        0.000000       12.645000        6.322500
25  0  1    0.0000        0.000000       12.645000       12.645000
26  0  1    0.0000        0.000000       12.645000       18.967500
27  0  1    0.0000        0.000000       18.967500        0.000000
28  0  1    0.0000        0.000000       18.967500        6.322500
29  0  1    0.0000        0.000000       18.967500       12.645000
30  0  1    0.0000        0.000000       18.967500       18.967500
31  0  1    0.0000        6.322500        0.000000        0.000000
32  0  1    0.0000        6.322500        0.000000        6.322500
33  0  1    0.0000        6.322500        0.000000       12.645000
34  0  1    0.0000        6.322500        0.000000       18.967500
35  0  1    0.0000        6.322500        6.322500        0.000000
36  0  1    0.0000        6.322500        6.322500        6.322500
37  0  1    0.0000        6.322500        6.322500       12.645000
38  0  1    0.0000        6.322500        6.322500       18.967500
39  0  1    0.0000        6.322500       12.645000        0.000000
40  0  1    0.0000        6.322500       12.645000        6.322500
41  0  1    0.0000        6.322500       12.645000       12.645000
42  0  1    0.0000        6.322500       12.645000       18.967500
43  0  1    0.0000        6.322500       18.967500        0.000000
44  0  1    0.0000        6.322500       18.967500        6.322500
45  0  1    0.0000        6.322500       18.967500       12.645000
46  0  1    0.0000        6.322500       18.967500       18.967500
47  0  1    0.0000       12.645000        0.000000        0.000000
48  0  1    0.0000       12.645000        0.000000        6.322500
49  0  1    0.0000       12.645000        0.000000       12.645000
50  0  1    0.0000       12.645000        0.000000       18.967500
51  0  1    0.0000       12.645000        6.322500        0.000000
52  0  1    0.0000       12.645000        6.322500        6.322500
53  0  1    0.0000       12.645000        6.322500       12.645000
54  0  1    0.0000       12.645000        6.322500       18.967500
55  0  1    0.0000       12.645000       12.645000        0.000000
56  0  1    0.0000       12.645000       12.645000        6.322500
57  0  1    0.0000       12.645000       12.645000       12.645000
58  0  1    0.0000       12.645000       12.645000       18.967500
59  0  1    0.0000       12.645000       18.967500        0.000000
60  0  1    0.0000       12.645000       18.967500        6.322500
61  0  1    0.0000       12.645000       18.967500       12.645000
62  0  1    0.0000       12.645000       18.967500       18.967500
63  0  1    0.0000       18.967500        0.000000        0.000000
64  0  1    0.0000       18.967500        0.000000        6.322500
65  0  1    0.0000       18.967500        0.000000       12.645000
66  0  1    0.0000       18.967500        0.000000       18.967500
67  0  1    0.0000       18.967500        6.322500        0.000000
68  0  1    0.0000       18.967500        6.322500        6.322500
69  0  1    0.0000       18.967500        6.322500       12.645000
70  0  1    0.0000       18.967500        6.322500       18.967500
71  0  1    0.0000       18.967500       12.645000        0.000000
72  0  1    0.0000       18.967500       12.645000        6.322500
73  0  1    0.0000       18.967500       12.645000       12.645000
74  0  1    0.0000       18.967500       12.645000       18.967500
75  0  1    0.0000       18.967500       18.967500        0.000000
