      Step     Time          Energy          fmax
BFGS:    0 15:56:20     -373.095804        0.189217
BFGS:    1 15:56:21     -373.103883        0.187373
BFGS:    2 15:56:22     -373.121975        0.178808
BFGS:    3 15:56:23     -373.124129        0.176928
BFGS:    4 15:56:24     -373.144216        0.154529
BFGS:    5 15:56:25     -373.154319        0.141607
BFGS:    6 15:56:26     -373.164935        0.151627
BFGS:    7 15:56:26     -373.175626        0.182566
BFGS:    8 15:56:27     -373.193386        0.205060
BFGS:    9 15:56:28     -373.212772        0.173991
BFGS:   10 15:56:29     -373.225986        0.157606
BFGS:   11 15:56:30     -373.231023        0.103379
BFGS:   12 15:56:31     -373.233211        0.059810
BFGS:   13 15:56:32     -373.234755        0.042282
BFGS:   14 15:56:33     -373.235638        0.030545
BFGS:   15 15:56:34     -373.236022        0.026270
BFGS:   16 15:56:35     -373.236235        0.020296
BFGS:   17 15:56:35     -373.236403        0.016453
BFGS:   18 15:56:36     -373.236501        0.012687
BFGS:   19 15:56:37     -373.236547        0.014244
BFGS:   20 15:56:38     -373.236585        0.013075
BFGS:   21 15:56:39     -373.236631        0.009023
