      Step     Time          Energy          fmax
BFGS:    0 15:49:41     -373.100675        0.187246
BFGS:    1 15:49:42     -373.108416        0.185625
BFGS:    2 15:49:43     -373.124851        0.178018
BFGS:    3 15:49:43     -373.126983        0.176132
BFGS:    4 15:49:44     -373.151115        0.149036
BFGS:    5 15:49:45     -373.165648        0.128307
BFGS:    6 15:49:46     -373.179138        0.123203
BFGS:    7 15:49:46     -373.189481        0.149230
BFGS:    8 15:49:47     -373.205184        0.154350
BFGS:    9 15:49:48     -373.223046        0.174864
BFGS:   10 15:49:48     -373.235966        0.160498
BFGS:   11 15:49:49     -373.240587        0.106320
BFGS:   12 15:49:50     -373.242077        0.062911
BFGS:   13 15:49:51     -373.243088        0.034114
BFGS:   14 15:49:51     -373.243830        0.024304
BFGS:   15 15:49:52     -373.244166        0.019189
BFGS:   16 15:49:53     -373.244303        0.016999
BFGS:   17 15:49:53     -373.244386        0.010644
BFGS:   18 15:49:54     -373.244436        0.005348
