      Step     Time          Energy          fmax
BFGS:    0 15:53:58     -373.113875        0.184513
BFGS:    1 15:53:59     -373.121071        0.182976
BFGS:    2 15:54:00     -373.139120        0.175034
BFGS:    3 15:54:01     -373.141545        0.173069
BFGS:    4 15:54:01     -373.160401        0.153145
BFGS:    5 15:54:02     -373.169276        0.141041
BFGS:    6 15:54:03     -373.178778        0.126797
BFGS:    7 15:54:04     -373.189141        0.119809
BFGS:    8 15:54:05     -373.207411        0.147505
BFGS:    9 15:54:05     -373.228287        0.156872
BFGS:   10 15:54:06     -373.243416        0.116783
BFGS:   11 15:54:07     -373.249541        0.093971
BFGS:   12 15:54:08     -373.252068        0.072216
BFGS:   13 15:54:09     -373.253604        0.040635
BFGS:   14 15:54:09     -373.254385        0.027067
BFGS:   15 15:54:10     -373.254701        0.019639
BFGS:   16 15:54:11     -373.254884        0.019834
BFGS:   17 15:54:12     -373.255030        0.015371
BFGS:   18 15:54:13     -373.255106        0.009867
