      Step     Time          Energy          fmax
BFGS:    0 16:04:42     -373.111811        0.185182
BFGS:    1 16:04:43     -373.119576        0.183492
BFGS:    2 16:04:44     -373.136258        0.175552
BFGS:    3 16:04:45     -373.138250        0.173747
BFGS:    4 16:04:46     -373.162543        0.145361
BFGS:    5 16:04:46     -373.175894        0.128987
BFGS:    6 16:04:47     -373.188818        0.156809
BFGS:    7 16:04:48     -373.199199        0.153722
BFGS:    8 16:04:49     -373.214446        0.169578
BFGS:    9 16:04:49     -373.230135        0.185437
BFGS:   10 16:04:50     -373.241052        0.145878
BFGS:   11 16:04:51     -373.245795        0.085961
BFGS:   12 16:04:52     -373.247964        0.047147
BFGS:   13 16:04:52     -373.249096        0.032897
BFGS:   14 16:04:53     -373.249528        0.020802
BFGS:   15 16:04:54     -373.249669        0.012108
BFGS:   16 16:04:55     -373.249757        0.012332
BFGS:   17 16:04:55     -373.249834        0.010318
BFGS:   18 16:04:56     -373.249869        0.006182
