      Step     Time          Energy          fmax
BFGS:    0 15:51:36     -373.024696        0.189875
BFGS:    1 15:51:37     -373.034564        0.187966
BFGS:    2 15:51:38     -373.051453        0.180671
BFGS:    3 15:51:39     -373.053155        0.179020
BFGS:    4 15:51:39     -373.089065        0.136201
BFGS:    5 15:51:40     -373.122388        0.180680
BFGS:    6 15:51:41     -373.154889        0.150848
BFGS:    7 15:51:42     -373.165183        0.080553
BFGS:    8 15:51:42     -373.167701        0.046744
BFGS:    9 15:51:43     -373.168865        0.044242
BFGS:   10 15:51:44     -373.169899        0.025271
BFGS:   11 15:51:45     -373.170269        0.006571
