      Step     Time          Energy          fmax
BFGS:    0 16:09:50     -373.130337        0.188843
BFGS:    1 16:09:51     -373.138291        0.187028
BFGS:    2 16:09:52     -373.155929        0.178497
BFGS:    3 16:09:52     -373.158091        0.176566
BFGS:    4 16:09:53     -373.178693        0.153077
BFGS:    5 16:09:54     -373.189468        0.137581
BFGS:    6 16:09:55     -373.200643        0.139744
BFGS:    7 16:09:55     -373.211254        0.155210
BFGS:    8 16:09:56     -373.228003        0.135750
BFGS:    9 16:09:57     -373.245970        0.156001
BFGS:   10 16:09:58     -373.258984        0.123597
BFGS:   11 16:09:58     -373.264882        0.085427
BFGS:   12 16:09:59     -373.267697        0.053286
BFGS:   13 16:10:00     -373.269325        0.036203
BFGS:   14 16:10:00     -373.270052        0.026418
BFGS:   15 16:10:01     -373.270343        0.019786
BFGS:   16 16:10:02     -373.270537        0.015719
BFGS:   17 16:10:03     -373.270696        0.011613
BFGS:   18 16:10:03     -373.270776        0.007955
