      Step     Time          Energy          fmax
BFGS:    0 16:01:59     -373.132271        0.194733
BFGS:    1 16:02:00     -373.137506        0.193019
BFGS:    2 16:02:00     -373.155062        0.181674
BFGS:    3 16:02:01     -373.157742        0.179182
BFGS:    4 16:02:02     -373.178362        0.156571
BFGS:    5 16:02:03     -373.188476        0.143462
BFGS:    6 16:02:03     -373.198663        0.129001
BFGS:    7 16:02:04     -373.209362        0.167079
BFGS:    8 16:02:05     -373.228000        0.203439
BFGS:    9 16:02:06     -373.248983        0.186054
BFGS:   10 16:02:07     -373.263234        0.111584
BFGS:   11 16:02:07     -373.268010        0.057202
BFGS:   12 16:02:08     -373.269473        0.060204
BFGS:   13 16:02:09     -373.270308        0.042834
BFGS:   14 16:02:10     -373.270754        0.018511
BFGS:   15 16:02:10     -373.270905        0.012068
BFGS:   16 16:02:11     -373.270966        0.010762
BFGS:   17 16:02:12     -373.271008        0.007130
