      Step     Time          Energy          fmax
BFGS:    0 15:55:15     -373.182912        0.189951
BFGS:    1 15:55:16     -373.189302        0.188668
BFGS:    2 15:55:17     -373.211675        0.179867
BFGS:    3 15:55:18     -373.214901        0.177635
BFGS:    4 15:55:18     -373.231646        0.161771
BFGS:    5 15:55:19     -373.237719        0.154150
BFGS:    6 15:55:20     -373.247278        0.154362
BFGS:    7 15:55:21     -373.260765        0.161899
BFGS:    8 15:55:21     -373.283536        0.178370
BFGS:    9 15:55:22     -373.305966        0.169622
BFGS:   10 15:55:23     -373.319828        0.153651
BFGS:   11 15:55:23     -373.325949        0.107359
BFGS:   12 15:55:24     -373.329340        0.076056
BFGS:   13 15:55:25     -373.331285        0.055151
BFGS:   14 15:55:26     -373.332011        0.031912
BFGS:   15 15:55:27     -373.332243        0.021943
BFGS:   16 15:55:27     -373.332385        0.017186
BFGS:   17 15:55:28     -373.332498        0.015316
BFGS:   18 15:55:29     -373.332553        0.012891
BFGS:   19 15:55:30     -373.332580        0.010483
BFGS:   20 15:55:31     -373.332605        0.007836
