      Step     Time          Energy          fmax
BFGS:    0 15:49:07     -373.149547        0.196404
BFGS:    1 15:49:08     -373.155194        0.194827
BFGS:    2 15:49:08     -373.171818        0.185863
BFGS:    3 15:49:09     -373.174356        0.183631
BFGS:    4 15:49:10     -373.194785        0.161792
BFGS:    5 15:49:11     -373.206466        0.146462
BFGS:    6 15:49:11     -373.218120        0.183804
BFGS:    7 15:49:12     -373.229286        0.224509
BFGS:    8 15:49:13     -373.248163        0.228627
BFGS:    9 15:49:14     -373.270005        0.161786
BFGS:   10 15:49:14     -373.284828        0.127163
BFGS:   11 15:49:15     -373.289115        0.073331
BFGS:   12 15:49:16     -373.290116        0.043458
BFGS:   13 15:49:16     -373.290850        0.029066
BFGS:   14 15:49:17     -373.291559        0.018853
BFGS:   15 15:49:18     -373.291865        0.008271
