      Step     Time          Energy          fmax
BFGS:    0 16:08:18     -373.259759        0.189831
BFGS:    1 16:08:19     -373.266673        0.188642
BFGS:    2 16:08:20     -373.289699        0.180704
BFGS:    3 16:08:20     -373.292931        0.178622
BFGS:    4 16:08:21     -373.310107        0.162600
BFGS:    5 16:08:22     -373.315690        0.155521
BFGS:    6 16:08:23     -373.326256        0.140537
BFGS:    7 16:08:23     -373.340915        0.133412
BFGS:    8 16:08:24     -373.364260        0.151224
BFGS:    9 16:08:25     -373.385178        0.127795
BFGS:   10 16:08:25     -373.397960        0.125503
BFGS:   11 16:08:26     -373.404619        0.092039
BFGS:   12 16:08:27     -373.408872        0.060827
BFGS:   13 16:08:28     -373.411023        0.032252
BFGS:   14 16:08:28     -373.411653        0.023120
BFGS:   15 16:08:29     -373.411806        0.017957
BFGS:   16 16:08:30     -373.411886        0.011695
BFGS:   17 16:08:31     -373.411933        0.005179
