      Step     Time          Energy          fmax
BFGS:    0 16:10:50     -373.091412        0.189320
BFGS:    1 16:10:50     -373.099395        0.187375
BFGS:    2 16:10:51     -373.116326        0.178619
BFGS:    3 16:10:52     -373.118260        0.176739
BFGS:    4 16:10:53     -373.141058        0.149080
BFGS:    5 16:10:54     -373.155554        0.127177
BFGS:    6 16:10:54     -373.169914        0.108952
BFGS:    7 16:10:55     -373.180879        0.117509
BFGS:    8 16:10:56     -373.195674        0.128398
BFGS:    9 16:10:57     -373.211157        0.139132
BFGS:   10 16:10:57     -373.221560        0.097997
BFGS:   11 16:10:58     -373.225336        0.058133
BFGS:   12 16:10:59     -373.226882        0.043168
BFGS:   13 16:11:00     -373.228073        0.032278
BFGS:   14 16:11:00     -373.228912        0.028290
BFGS:   15 16:11:01     -373.229352        0.028163
BFGS:   16 16:11:02     -373.229606        0.022636
BFGS:   17 16:11:03     -373.229815        0.014244
BFGS:   18 16:11:03     -373.229956        0.010014
BFGS:   19 16:11:04     -373.230028        0.009732
