      Step     Time          Energy          fmax
BFGS:    0 16:03:48     -373.101992        0.218468
BFGS:    1 16:03:49     -373.110568        0.184366
BFGS:    2 16:03:49     -373.128115        0.176442
BFGS:    3 16:03:50     -373.130047        0.174707
BFGS:    4 16:03:51     -373.153035        0.152481
BFGS:    5 16:03:52     -373.165408        0.154513
BFGS:    6 16:03:52     -373.178174        0.178182
BFGS:    7 16:03:53     -373.189325        0.177335
BFGS:    8 16:03:54     -373.205429        0.160354
BFGS:    9 16:03:55     -373.221220        0.154819
BFGS:   10 16:03:55     -373.231670        0.154276
BFGS:   11 16:03:56     -373.236217        0.112118
BFGS:   12 16:03:57     -373.238533        0.064813
BFGS:   13 16:03:58     -373.239884        0.037897
BFGS:   14 16:03:58     -373.240445        0.021926
BFGS:   15 16:03:59     -373.240660        0.017548
BFGS:   16 16:04:00     -373.240804        0.015387
BFGS:   17 16:04:00     -373.240916        0.010589
BFGS:   18 16:04:01     -373.240966        0.007863
