      Step     Time          Energy          fmax
BFGS:    0 16:09:12     -373.135504        0.184358
BFGS:    1 16:09:13     -373.143170        0.182723
BFGS:    2 16:09:13     -373.161042        0.174586
BFGS:    3 16:09:14     -373.163272        0.172692
BFGS:    4 16:09:15     -373.183415        0.150515
BFGS:    5 16:09:15     -373.193851        0.135834
BFGS:    6 16:09:16     -373.205159        0.140781
BFGS:    7 16:09:17     -373.216391        0.153816
BFGS:    8 16:09:18     -373.234130        0.143123
BFGS:    9 16:09:19     -373.252889        0.152154
BFGS:   10 16:09:19     -373.265723        0.138496
BFGS:   11 16:09:20     -373.271120        0.089329
BFGS:   12 16:09:21     -373.273764        0.053787
BFGS:   13 16:09:21     -373.275447        0.041294
BFGS:   14 16:09:22     -373.276241        0.029333
BFGS:   15 16:09:23     -373.276549        0.025054
BFGS:   16 16:09:24     -373.276732        0.017050
BFGS:   17 16:09:24     -373.276880        0.011463
BFGS:   18 16:09:25     -373.276961        0.013198
BFGS:   19 16:09:26     -373.277002        0.014945
BFGS:   20 16:09:26     -373.277038        0.013790
BFGS:   21 16:09:27     -373.277081        0.009386
