      Step     Time          Energy          fmax
BFGS:    0 15:54:18     -373.112346        0.214976
BFGS:    1 15:54:19     -373.120132        0.184252
BFGS:    2 15:54:20     -373.138073        0.175935
BFGS:    3 15:54:20     -373.140309        0.174008
BFGS:    4 15:54:21     -373.160675        0.151282
BFGS:    5 15:54:22     -373.170161        0.138210
BFGS:    6 15:54:23     -373.180122        0.141711
BFGS:    7 15:54:24     -373.190561        0.179553
BFGS:    8 15:54:24     -373.208276        0.190247
BFGS:    9 15:54:25     -373.227539        0.223565
BFGS:   10 15:54:26     -373.241077        0.212290
BFGS:   11 15:54:26     -373.246777        0.149279
BFGS:   12 15:54:27     -373.249400        0.087715
BFGS:   13 15:54:28     -373.251066        0.047354
BFGS:   14 15:54:29     -373.251878        0.031966
BFGS:   15 15:54:29     -373.252190        0.023714
BFGS:   16 15:54:30     -373.252366        0.016815
BFGS:   17 15:54:31     -373.252496        0.010799
BFGS:   18 15:54:32     -373.252555        0.007693
