      Step     Time          Energy          fmax
BFGS:    0 15:55:56     -373.135931        0.205208
BFGS:    1 15:55:57     -373.143449        0.186848
BFGS:    2 15:55:58     -373.161787        0.178389
BFGS:    3 15:55:58     -373.164250        0.176384
BFGS:    4 15:55:59     -373.182748        0.157025
BFGS:    5 15:56:00     -373.191114        0.145862
BFGS:    6 15:56:01     -373.200230        0.140942
BFGS:    7 15:56:02     -373.210478        0.170085
BFGS:    8 15:56:02     -373.228463        0.200896
BFGS:    9 15:56:03     -373.248868        0.176488
BFGS:   10 15:56:04     -373.264146        0.129633
BFGS:   11 15:56:05     -373.271128        0.105141
BFGS:   12 15:56:06     -373.274324        0.073237
BFGS:   13 15:56:08     -373.276115        0.042491
BFGS:   14 15:56:09     -373.276883        0.031312
BFGS:   15 15:56:10     -373.277146        0.020552
BFGS:   16 15:56:11     -373.277294        0.017051
BFGS:   17 15:56:13     -373.277415        0.011124
BFGS:   18 15:56:14     -373.277475        0.009348
