      Step     Time          Energy          fmax
BFGS:    0 15:50:57     -373.136829        0.188411
BFGS:    1 15:50:58     -373.143782        0.186856
BFGS:    2 15:50:59     -373.161801        0.178527
BFGS:    3 15:51:00     -373.164287        0.176492
BFGS:    4 15:51:01     -373.183996        0.155826
BFGS:    5 15:51:02     -373.193173        0.143562
BFGS:    6 15:51:02     -373.202748        0.129438
BFGS:    7 15:51:03     -373.213091        0.158025
BFGS:    8 15:51:04     -373.231401        0.172648
BFGS:    9 15:51:05     -373.252469        0.208695
BFGS:   10 15:51:06     -373.267938        0.184434
BFGS:   11 15:51:06     -373.274200        0.119585
BFGS:   12 15:51:07     -373.276619        0.068301
BFGS:   13 15:51:08     -373.277957        0.039347
BFGS:   14 15:51:09     -373.278585        0.025838
BFGS:   15 15:51:09     -373.278816        0.016271
BFGS:   16 15:51:10     -373.278944        0.014134
BFGS:   17 15:51:11     -373.279045        0.010158
BFGS:   18 15:51:12     -373.279094        0.007930
