      Step     Time          Energy          fmax
BFGS:    0 15:50:00     -373.056237        0.188879
BFGS:    1 15:50:00     -373.064658        0.187050
BFGS:    2 15:50:01     -373.081053        0.179319
BFGS:    3 15:50:02     -373.082909        0.177585
BFGS:    4 15:50:03     -373.111626        0.143753
BFGS:    5 15:50:03     -373.130788        0.122586
BFGS:    6 15:50:04     -373.148254        0.149803
BFGS:    7 15:50:05     -373.158840        0.153776
BFGS:    8 15:50:06     -373.171257        0.124409
BFGS:    9 15:50:06     -373.183883        0.115721
BFGS:   10 15:50:07     -373.192462        0.103649
BFGS:   11 15:50:08     -373.195492        0.064996
BFGS:   12 15:50:08     -373.196441        0.042320
BFGS:   13 15:50:09     -373.196967        0.033372
BFGS:   14 15:50:10     -373.197250        0.016574
BFGS:   15 15:50:10     -373.197349        0.015570
BFGS:   16 15:50:11     -373.197393        0.012954
BFGS:   17 15:50:12     -373.197425        0.007729
