      Step     Time          Energy          fmax
BFGS:    0 16:04:06     -373.080539        0.196498
BFGS:    1 16:04:07     -373.089915        0.180201
BFGS:    2 16:04:08     -373.107995        0.172080
BFGS:    3 16:04:09     -373.109760        0.170440
BFGS:    4 16:04:10     -373.133725        0.141220
BFGS:    5 16:04:10     -373.146756        0.152351
BFGS:    6 16:04:11     -373.160196        0.139756
BFGS:    7 16:04:12     -373.171926        0.154253
BFGS:    8 16:04:13     -373.188297        0.147463
BFGS:    9 16:04:13     -373.203074        0.126315
BFGS:   10 16:04:14     -373.211524        0.121872
BFGS:   11 16:04:15     -373.214582        0.088288
BFGS:   12 16:04:16     -373.216112        0.054849
BFGS:   13 16:04:17     -373.217203        0.031060
BFGS:   14 16:04:17     -373.217759        0.023684
BFGS:   15 16:04:18     -373.218005        0.018512
BFGS:   16 16:04:19     -373.218166        0.015488
BFGS:   17 16:04:19     -373.218285        0.010756
BFGS:   18 16:04:20     -373.218334        0.006607
