      Step     Time          Energy          fmax
BFGS:    0 15:52:28     -373.098399        0.185628
BFGS:    1 15:52:29     -373.106455        0.183932
BFGS:    2 15:52:30     -373.123287        0.176149
BFGS:    3 15:52:30     -373.125372        0.174319
BFGS:    4 15:52:31     -373.148703        0.147960
BFGS:    5 15:52:32     -373.162459        0.127899
BFGS:    6 15:52:33     -373.175600        0.127355
BFGS:    7 15:52:33     -373.186111        0.131814
BFGS:    8 15:52:34     -373.201884        0.178828
BFGS:    9 15:52:35     -373.219431        0.187743
BFGS:   10 15:52:36     -373.232024        0.138236
BFGS:   11 15:52:36     -373.236702        0.074882
BFGS:   12 15:52:37     -373.238332        0.048731
BFGS:   13 15:52:38     -373.239327        0.038500
BFGS:   14 15:52:39     -373.239901        0.023111
BFGS:   15 15:52:39     -373.240136        0.017398
BFGS:   16 15:52:40     -373.240253        0.014464
BFGS:   17 15:52:41     -373.240341        0.010930
BFGS:   18 15:52:42     -373.240390        0.009024
