      Step     Time          Energy          fmax
BFGS:    0 15:53:05     -373.110568        0.193967
BFGS:    1 15:53:06     -373.117810        0.192391
BFGS:    2 15:53:07     -373.139542        0.183395
BFGS:    3 15:53:07     -373.142546        0.181326
BFGS:    4 15:53:08     -373.159684        0.165870
BFGS:    5 15:53:09     -373.166019        0.158316
BFGS:    6 15:53:10     -373.174153        0.147368
BFGS:    7 15:53:10     -373.185285        0.141285
BFGS:    8 15:53:11     -373.205976        0.166826
BFGS:    9 15:53:12     -373.229738        0.156582
BFGS:   10 15:53:12     -373.246744        0.146715
BFGS:   11 15:53:13     -373.253788        0.101960
BFGS:   12 15:53:14     -373.256629        0.059355
BFGS:   13 15:53:14     -373.258105        0.034947
BFGS:   14 15:53:15     -373.258703        0.018933
BFGS:   15 15:53:16     -373.258882        0.018051
BFGS:   16 15:53:17     -373.258970        0.014068
BFGS:   17 15:53:17     -373.259038        0.006506
