      Step     Time          Energy          fmax
BFGS:    0 16:09:32     -373.157853        0.188918
BFGS:    1 16:09:33     -373.165331        0.187248
BFGS:    2 16:09:34     -373.183241        0.178845
BFGS:    3 16:09:35     -373.185676        0.176801
BFGS:    4 16:09:35     -373.205029        0.155811
BFGS:    5 16:09:36     -373.214128        0.143325
BFGS:    6 16:09:37     -373.223962        0.128630
BFGS:    7 16:09:38     -373.234321        0.143500
BFGS:    8 16:09:39     -373.251647        0.139087
BFGS:    9 16:09:39     -373.270721        0.146316
BFGS:   10 16:09:40     -373.285474        0.109888
BFGS:   11 16:09:41     -373.293129        0.089552
BFGS:   12 16:09:41     -373.296910        0.052420
BFGS:   13 16:09:42     -373.298683        0.030011
BFGS:   14 16:09:43     -373.299251        0.016939
BFGS:   15 16:09:43     -373.299404        0.013312
BFGS:   16 16:09:44     -373.299497        0.011340
BFGS:   17 16:09:45     -373.299583        0.007490
